 prec,T,Wliq,PsiS,soil_mbe,soil_ET,soil_Infiltration,soil_Drainage,soil_Runoff,soil_PondSto,canopy_SWE,canopy_swe_l,canopy_swe_i,canopy_CanopyEvap,canopy_SoilEvap,tr_spafhy,canopy_Interception,canopy_Throughfall,canopy_PotInfiltration,canopy_mbe,canopy_CanopyStorage,LE,tr_phydro,gs,soil_Kh,Melt,Freeze,beta_SoilEvap,canopy_Unloading
0.00000,15.3300,0.328095,-0.614979E-1,0.170974E-13,0.122233,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.330054E-1,0.892280E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,83.6553,0.247856E-4,0.464043E-1,0.762662E-6,0.00000,0.00000,0.713251,0.00000
0.00000,13.8250,0.327971,-0.618338E-1,-0.100683E-13,0.497343E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.128856E-1,0.368488E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,34.0869,0.102358E-4,0.213964E-1,0.761870E-6,0.00000,0.00000,0.712981,0.00000
0.00000,11.6750,0.327922,-0.619673E-1,0.919403E-14,0.197017E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.646012E-2,0.132416E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,13.5311,0.367823E-5,0.128764E-1,0.761556E-6,0.00000,0.00000,0.712874,0.00000
0.00000,9.69501,0.327909,-0.620020E-1,0.699094E-15,0.511462E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.215692E-2,0.295770E-2,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,3.51936,0.821582E-6,0.488219E-2,0.761475E-6,0.00000,0.00000,0.712846,0.00000
0.00000,8.23001,0.327906,-0.620091E-1,-0.208709E-14,0.104343E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.102085E-2,0.225729E-4,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,0.718988,0.627026E-8,0.568486E-4,0.761458E-6,0.00000,0.00000,0.712840,0.00000
0.00000,7.18002,0.327904,-0.620146E-1,-0.275189E-13,0.800326E-3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.778453E-3,0.218731E-4,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,0.552029,0.607587E-8,0.651104E-4,0.761446E-6,0.00000,0.00000,0.712836,0.00000
0.00000,5.22501,0.327903,-0.620182E-1,0.162802E-13,0.537477E-3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.516884E-3,0.205935E-4,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,0.371419,0.572041E-8,0.819034E-4,0.761437E-6,0.00000,0.00000,0.712833,0.00000
0.00000,4.46500,0.327901,-0.620230E-1,0.979056E-14,0.697783E-3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.677679E-3,0.201043E-4,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,0.482547,0.558452E-8,0.765052E-4,0.761426E-6,0.00000,0.00000,0.712829,0.00000
0.00000,3.83499,0.327899,-0.620294E-1,-0.998225E-14,0.952624E-3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.854165E-3,0.984589E-4,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,0.659175,0.273497E-7,0.334442E-3,0.761411E-6,0.00000,0.00000,0.712824,0.00000
0.00000,3.00500,0.327892,-0.620475E-1,-0.474490E-14,0.265974E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.844032E-3,0.181571E-2,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,1.84188,0.504363E-6,0.595900E-2,0.761368E-6,0.00000,0.00000,0.712809,0.00000
0.00000,4.22000,0.327863,-0.621282E-1,0.389445E-14,0.118679E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.433748E-2,0.753038E-2,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,8.20904,0.209177E-5,0.441994E-1,0.761180E-6,0.00000,0.00000,0.712745,0.00000
0.00000,6.67502,0.327763,-0.623992E-1,-0.231759E-14,0.397209E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.134889E-1,0.262320E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,27.4109,0.728666E-5,0.583356E-1,0.760548E-6,0.00000,0.00000,0.712529,0.00000
0.00000,7.61002,0.327601,-0.628440E-1,0.872913E-14,0.648009E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.216543E-1,0.431466E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,44.6784,0.119852E-4,0.688886E-1,0.759518E-6,0.00000,0.00000,0.712177,0.00000
0.00000,9.22000,0.327317,-0.636338E-1,-0.646705E-14,0.113876,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.353018E-1,0.785746E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,78.3938,0.218263E-4,0.701686E-1,0.757710E-6,0.00000,0.00000,0.711558,0.00000
0.00000,10.4200,0.326917,-0.647593E-1,0.169309E-14,0.159710,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.467987E-1,0.112911,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,109.820,0.313642E-4,0.694028E-1,0.755179E-6,0.00000,0.00000,0.710690,0.00000
0.00000,11.7000,0.326419,-0.661950E-1,-0.863198E-14,0.199500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.569001E-1,0.142600,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,137.013,0.396112E-4,0.743449E-1,0.752026E-6,0.00000,0.00000,0.709606,0.00000
0.00000,12.6750,0.325838,-0.679086E-1,0.160150E-13,0.232162,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.650076E-1,0.167154,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,159.295,0.464317E-4,0.777872E-1,0.748368E-6,0.00000,0.00000,0.708344,0.00000
0.00000,13.4350,0.325193,-0.698702E-1,0.183742E-13,0.258244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.711375E-1,0.187107,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,177.062,0.519740E-4,0.785670E-1,0.744313E-6,0.00000,0.00000,0.706940,0.00000
0.00000,14.2000,0.324539,-0.719191E-1,-0.976996E-14,0.261613,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.724927E-1,0.189121,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,179.240,0.525335E-4,0.867482E-1,0.740219E-6,0.00000,0.00000,0.705519,0.00000
0.00000,14.7900,0.323882,-0.740403E-1,-0.599520E-14,0.262612,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.714880E-1,0.191124,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,179.822,0.530901E-4,0.832184E-1,0.736126E-6,0.00000,0.00000,0.704091,0.00000
0.00000,15.0600,0.323257,-0.761226E-1,-0.216493E-14,0.250124,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.672574E-1,0.182867,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,171.227,0.507963E-4,0.790649E-1,0.732241E-6,0.00000,0.00000,0.702732,0.00000
0.00000,15.2150,0.322682,-0.780904E-1,0.102696E-13,0.229766,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.609236E-1,0.168842,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,157.267,0.469006E-4,0.721075E-1,0.728684E-6,0.00000,0.00000,0.701483,0.00000
0.00000,15.0450,0.322183,-0.798451E-1,-0.110745E-13,0.199735,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.523326E-1,0.147403,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,136.734,0.409452E-4,0.622345E-1,0.725601E-6,0.00000,0.00000,0.700398,0.00000
0.00000,14.8900,0.321772,-0.813191E-1,-0.327516E-14,0.164213,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.422136E-1,0.122000,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,112.433,0.338888E-4,0.502705E-1,0.723073E-6,0.00000,0.00000,0.699505,0.00000
0.00000,13.9700,0.321470,-0.824253E-1,-0.699441E-14,0.121163,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.315392E-1,0.896235E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,83.0310,0.248954E-4,0.372805E-1,0.721212E-6,0.00000,0.00000,0.698847,0.00000
0.00000,12.7500,0.321312,-0.830064E-1,-0.124900E-13,0.629581E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.182304E-1,0.447277E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,43.1948,0.124243E-4,0.205593E-1,0.720246E-6,0.00000,0.00000,0.698505,0.00000
0.00000,11.1500,0.321252,-0.832287E-1,0.143809E-13,0.239583E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.845020E-2,0.155081E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,16.4627,0.430780E-5,0.101045E-1,0.719879E-6,0.00000,0.00000,0.698374,0.00000
0.00000,8.33002,0.321238,-0.832823E-1,0.124215E-13,0.576414E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.242638E-2,0.333777E-2,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,3.97148,0.927158E-6,0.436291E-2,0.719790E-6,0.00000,0.00000,0.698343,0.00000
0.00000,5.92001,0.321235,-0.832928E-1,0.166280E-13,0.113341E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.987260E-3,0.146153E-3,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,0.782718,0.405980E-7,0.388489E-3,0.719773E-6,0.00000,0.00000,0.698337,0.00000
0.00000,4.85501,0.321233,-0.833016E-1,-0.133201E-13,0.936943E-3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.915701E-3,0.212423E-4,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,0.647695,0.590063E-8,0.512949E-4,0.719759E-6,0.00000,0.00000,0.698332,0.00000
0.00000,3.93503,0.321231,-0.833095E-1,0.303999E-14,0.852899E-3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.832271E-3,0.206278E-4,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,0.590113,0.572994E-8,0.572487E-4,0.719746E-6,0.00000,0.00000,0.698327,0.00000
0.00000,3.42502,0.321229,-0.833154E-1,0.372619E-14,0.639224E-3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.618934E-3,0.202902E-4,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,0.442488,0.563617E-8,0.586133E-4,0.719736E-6,0.00000,0.00000,0.698324,0.00000
0.00000,3.03500,0.321227,-0.833216E-1,-0.407009E-15,0.666269E-3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.465205E-3,0.201064E-3,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,0.461380,0.558511E-7,0.625348E-3,0.719726E-6,0.00000,0.00000,0.698320,0.00000
0.00000,2.92502,0.321220,-0.833494E-1,0.188226E-13,0.298499E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.900195E-3,0.208479E-2,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,2.06727,0.579109E-6,0.687068E-2,0.719680E-6,0.00000,0.00000,0.698304,0.00000
0.00000,3.23502,0.321194,-0.834441E-1,-0.492661E-15,0.101679E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.364213E-2,0.652579E-2,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,7.03978,0.181272E-5,0.407596E-1,0.719524E-6,0.00000,0.00000,0.698249,0.00000
0.00000,6.16000,0.321132,-0.836776E-1,-0.789646E-14,0.250263E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.109449E-1,0.140814E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,17.2789,0.391150E-5,0.143326,0.719140E-6,0.00000,0.00000,0.698113,0.00000
0.00000,10.1750,0.320915,-0.844915E-1,-0.206779E-14,0.866523E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.239273E-1,0.627250E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,59.5980,0.174236E-4,0.624675E-1,0.717814E-6,0.00000,0.00000,0.697642,0.00000
0.00000,10.6850,0.320659,-0.854658E-1,0.593969E-14,0.102562,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.293618E-1,0.732002E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,70.5060,0.203334E-4,0.765779E-1,0.716246E-6,0.00000,0.00000,0.697084,0.00000
0.00000,11.6700,0.320350,-0.866554E-1,-0.238698E-14,0.123553,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.334258E-1,0.901269E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,84.8559,0.250353E-4,0.703020E-1,0.714359E-6,0.00000,0.00000,0.696413,0.00000
0.00000,13.2500,0.319890,-0.884587E-1,-0.132117E-13,0.183895,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.484677E-1,0.135427,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,126.107,0.376186E-4,0.793519E-1,0.711558E-6,0.00000,0.00000,0.695413,0.00000
0.00000,14.1400,0.319468,-0.901491E-1,-0.799361E-14,0.168786,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.423081E-1,0.126477,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,115.647,0.351326E-4,0.673209E-1,0.708994E-6,0.00000,0.00000,0.694496,0.00000
0.00000,13.9700,0.319127,-0.915406E-1,0.888178E-15,0.136424,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.343503E-1,0.102073,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,93.4891,0.283537E-4,0.603457E-1,0.706925E-6,0.00000,0.00000,0.693755,0.00000
0.00000,14.3200,0.318753,-0.930916E-1,-0.122125E-13,0.149487,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.371107E-1,0.112377,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,102.407,0.312157E-4,0.652089E-1,0.704664E-6,0.00000,0.00000,0.692942,0.00000
0.00000,15.6300,0.318202,-0.954316E-1,0.358047E-14,0.220583,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.549266E-1,0.165656,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,150.921,0.460156E-4,0.785241E-1,0.701335E-6,0.00000,0.00000,0.691743,0.00000
0.00000,16.6900,0.317543,-0.983104E-1,-0.593969E-14,0.263590,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.634555E-1,0.200135,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,180.163,0.555930E-4,0.702348E-1,0.697371E-6,0.00000,0.00000,0.690311,0.00000
0.00000,17.1500,0.316943,-0.101011,-0.957567E-14,0.239914,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.561085E-1,0.183805,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,163.907,0.510570E-4,0.546342E-1,0.693776E-6,0.00000,0.00000,0.689007,0.00000
0.00000,16.6800,0.316534,-0.102899,-0.177636E-14,0.163629,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.374893E-1,0.126140,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,111.840,0.350388E-4,0.405426E-1,0.691331E-6,0.00000,0.00000,0.688118,0.00000
0.00000,16.3300,0.316242,-0.104270,-0.269229E-14,0.116887,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.266993E-1,0.901878E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,79.9193,0.250522E-4,0.301906E-1,0.689588E-6,0.00000,0.00000,0.687482,0.00000
0.00000,15.5950,0.316076,-0.105058,0.260902E-14,0.664518E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.176308E-1,0.488210E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,45.4673,0.135614E-4,0.181208E-1,0.688598E-6,0.00000,0.00000,0.687121,0.00000
0.00000,15.0500,0.315942,-0.105700,0.935363E-14,0.537127E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.156884E-1,0.380243E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,36.7703,0.105623E-4,0.156260E-1,0.687799E-6,0.00000,0.00000,0.686829,0.00000
0.00000,14.0450,0.315852,-0.106132,-0.307393E-14,0.359937E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.136716E-1,0.223221E-1,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,24.6642,0.620058E-5,0.112464E-1,0.687264E-6,0.00000,0.00000,0.686634,0.00000
0.00000,12.6350,0.315815,-0.106310,0.277903E-14,0.147311E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.990865E-2,0.482241E-2,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,10.1079,0.133956E-5,0.267372E-2,0.687045E-6,0.00000,0.00000,0.686554,0.00000
0.00000,12.3150,0.315789,-0.106433,0.188217E-14,0.102208E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.101933E-1,0.275899E-4,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,7.01533,0.766386E-8,0.153637E-4,0.686893E-6,0.00000,0.00000,0.686498,0.00000
0.00000,12.1150,0.315762,-0.106566,-0.524060E-14,0.110279E-1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.110005E-1,0.274374E-4,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,7.57074,0.762150E-8,0.154027E-4,0.686729E-6,0.00000,0.00000,0.686438,0.00000
0.00000,11.7600,0.315738,-0.106681,-0.995731E-15,0.951877E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.949161E-2,0.271675E-4,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,6.53692,0.754652E-8,0.161057E-4,0.686588E-6,0.00000,0.00000,0.686386,0.00000
0.00000,11.5450,0.315714,-0.106797,0.485723E-14,0.955001E-2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.952301E-2,0.270045E-4,0.00000,0.00000,0.00000,0.00000,-0.100000E-15,6.55972,0.750126E-8,0.171390E-4,0.686446E-6,0.00000,0.00000,0.686335,0.00000
0.260880E-3,11.4750,0.316254,-0.104211,0.444089E-14,0.964641E-2,0.225812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.937786E-2,0.268551E-3,0.713355,0.225812,0.225812,0.00000,0.713355,6.62638,0.745974E-7,0.174814E-3,0.689662E-6,0.00000,0.00000,0.687509,0.00000
0.260880E-3,11.2100,0.317572,-0.981799E-1,0.102141E-13,0.116307E-1,0.538869,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.895924E-2,0.267144E-2,0.400298,0.538869,0.538869,0.00000,1.11365,7.99147,0.742067E-6,0.202991E-2,0.697547E-6,0.00000,0.00000,0.690375,0.00000
0.260880E-3,11.0650,0.319306,-0.908091E-1,-0.133227E-14,0.212073E-1,0.714540,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.922063E-2,0.119867E-1,0.224627,0.714540,0.714540,0.00000,1.33828,14.5736,0.332963E-5,0.100641E-1,0.708008E-6,0.00000,0.00000,0.694143,0.00000
0.260880E-3,11.0650,0.321263,-0.831878E-1,0.266454E-14,0.301059E-1,0.813118,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.108190E-1,0.192868E-1,0.126049,0.813118,0.813118,-0.111022E-15,1.46433,20.6887,0.535745E-5,0.159278E-1,0.719946E-6,0.00000,0.00000,0.698398,0.00000
0.260880E-3,10.8700,0.323343,-0.758334E-1,-0.228706E-13,0.367452E-1,0.868435,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.119265E-1,0.248187E-1,0.707321E-1,0.868435,0.868435,-0.111022E-15,1.53506,25.2559,0.689407E-5,0.227016E-1,0.732773E-6,0.00000,0.00000,0.702918,0.00000
0.260880E-3,10.7550,0.325493,-0.689499E-1,-0.162093E-13,0.392470E-1,0.899475,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.131960E-1,0.260509E-1,0.396912E-1,0.899475,0.899475,-0.111022E-15,1.57475,26.9784,0.723637E-5,0.237286E-1,0.746198E-6,0.00000,0.00000,0.707594,0.00000
0.260880E-3,11.2550,0.327645,-0.627251E-1,0.943690E-14,0.563094E-1,0.916894,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.180070E-1,0.383024E-1,0.222727E-1,0.916894,0.916894,0.111022E-15,1.59702,38.6886,0.106395E-4,0.294620E-1,0.759792E-6,0.00000,0.00000,0.712271,0.00000
0.260880E-3,11.5500,0.329819,-0.570372E-1,-0.732747E-14,0.568695E-1,0.926668,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.183927E-1,0.384768E-1,0.124983E-1,0.926668,0.926668,0.00000,1.60952,39.0624,0.106880E-4,0.293776E-1,0.773699E-6,0.00000,0.00000,0.716998,0.00000
0.260880E-3,10.9800,0.332049,-0.517699E-1,-0.247580E-13,0.401647E-1,0.932153,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.130448E-1,0.271199E-1,0.701339E-2,0.932153,0.932153,-0.111022E-15,1.61654,27.6033,0.753330E-5,0.311365E-1,0.788136E-6,0.00000,0.00000,0.721846,0.00000
0.260880E-3,10.1750,0.334296,-0.469812E-1,0.466294E-14,0.362950E-1,0.935231,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.107120E-1,0.255831E-1,0.393555E-2,0.935231,0.935231,-0.111022E-15,1.62047,24.9631,0.710641E-5,0.529320E-1,0.802868E-6,0.00000,0.00000,0.726731,0.00000
0.260880E-3,10.2400,0.336570,-0.426120E-1,0.177636E-13,0.275344E-1,0.936958,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.894846E-2,0.185859E-1,0.220843E-2,0.936958,0.936958,0.00000,1.62268,18.9365,0.516276E-5,0.367162E-1,0.817958E-6,0.00000,0.00000,0.731674,0.00000
0.260880E-3,10.0750,0.338861,-0.386433E-1,-0.544009E-14,0.216887E-1,0.937927,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.755867E-2,0.141300E-1,0.123926E-2,0.937927,0.937927,0.00000,1.62392,14.9185,0.392500E-5,0.292866E-1,0.833353E-6,0.00000,0.00000,0.736653,0.00000
0.260880E-3,9.69501,0.341157,-0.350547E-1,0.799361E-14,0.197370E-1,0.938471,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.665418E-2,0.130828E-1,0.695408E-3,0.938471,0.938471,0.111022E-15,1.62461,13.5810,0.363412E-5,0.341195E-1,0.848984E-6,0.00000,0.00000,0.741646,0.00000
0.260880E-3,9.33499,0.343458,-0.318117E-1,0.186517E-13,0.185208E-1,0.938776,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.618494E-2,0.123359E-1,0.390227E-3,0.938776,0.938776,0.00000,1.62500,12.7486,0.342663E-5,0.355648E-1,0.864839E-6,0.00000,0.00000,0.746648,0.00000
0.260880E-3,9.18503,0.345749,-0.288952E-1,0.206501E-13,0.223513E-1,0.938948,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.706350E-2,0.152877E-1,0.218975E-3,0.938948,0.938948,0.111022E-15,1.62522,15.3874,0.424660E-5,0.455554E-1,0.880829E-6,0.00000,0.00000,0.751629,0.00000
0.260880E-3,8.86502,0.348057,-0.262417E-1,0.577316E-14,0.159486E-1,0.939044,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.535877E-2,0.105898E-1,0.122878E-3,0.939044,0.939044,-0.111022E-15,1.62535,10.9829,0.294162E-5,0.330079E-1,0.897133E-6,0.00000,0.00000,0.756646,0.00000
0.260880E-3,8.28500,0.350384,-0.238254E-1,0.374145E-13,0.853304E-2,0.939098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.285135E-2,0.568169E-2,0.689526E-4,0.939098,0.939098,-0.111022E-15,1.62542,5.87950,0.157825E-5,0.241443E-1,0.913776E-6,0.00000,0.00000,0.761704,0.00000
0.260880E-3,7.97000,0.352710,-0.216420E-1,0.610623E-14,0.856557E-2,0.939128,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.312746E-2,0.543811E-2,0.386927E-4,0.939128,0.939128,-0.111022E-15,1.62545,5.90369,0.151059E-5,0.237629E-1,0.930628E-6,0.00000,0.00000,0.766761,0.00000
0.260880E-3,8.24002,0.355042,-0.196636E-1,0.225375E-13,0.649130E-2,0.939145,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.337405E-2,0.311725E-2,0.217123E-4,0.939145,0.939145,-0.111022E-15,1.62548,4.47288,0.865902E-6,0.972395E-2,0.947730E-6,0.00000,0.00000,0.771830,0.00000
0.260880E-3,8.34500,0.357382,-0.178674E-1,0.280886E-13,0.292500E-2,0.939155,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.241007E-2,0.514927E-3,0.121838E-4,0.939155,0.939155,0.00000,1.62549,2.01529,0.143035E-6,0.200649E-2,0.965112E-6,0.00000,0.00000,0.776918,0.00000
0.260880E-3,8.29501,0.359726,-0.162398E-1,0.732747E-14,0.155951E-2,0.939160,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.153394E-2,0.255752E-4,0.683694E-5,0.939160,0.939160,0.00000,1.62549,1.07454,0.710423E-8,0.127301E-3,0.982738E-6,0.00000,0.00000,0.782014,0.00000
0.260880E-3,8.36002,0.362069,-0.147674E-1,0.388578E-14,0.224782E-2,0.939163,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.222220E-2,0.256246E-4,0.383654E-5,0.939163,0.939163,0.00000,1.62550,1.54870,0.711794E-8,0.112538E-3,0.100057E-5,0.00000,0.00000,0.787105,0.00000
0.260880E-3,8.44998,0.362348,-0.146012E-1,-0.577316E-14,0.227720E-2,0.939165,0.825125,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.225151E-2,0.256929E-4,0.215287E-5,0.939165,0.939165,-0.111022E-15,1.62550,1.56881,0.713693E-8,0.108699E-3,0.100271E-5,0.00000,0.00000,0.787713,0.00000
